origin,destination,date,airline_name,airline_code,total_amount,total_currency,segments
MIA,BOG,2025-08-05,Copa Airlines,CM,226.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,226.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,226.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,226.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,231.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,231.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,237.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,237.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,237.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,237.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,237.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,254.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,256.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,256.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,258.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,258.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,287.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,287.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,287.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,287.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,287.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,311.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,311.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,311.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,338.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,342.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,346.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Avianca El Salvador,TA,346.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,375.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,375.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,543.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,580.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Aeromexico,AM,580.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-05,Air Canada,AC,601.00,USD,"[['MIA', 'YUL'], ['YUL', 'BOG']]"
MIA,BOG,2025-08-05,Air Canada,AC,656.00,USD,"[['MIA', 'YUL'], ['YUL', 'BOG']]"
MIA,BOG,2025-08-05,Air Canada,AC,741.00,USD,"[['MIA', 'YUL'], ['YUL', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1009.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1009.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1114.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1149.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1149.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,LATAM Airlines,LA,1254.00,USD,"[['MIA', 'LIM'], ['LIM', 'BOG']]"
MIA,BOG,2025-08-05,Air Canada,AC,1527.00,USD,"[['MIA', 'YUL'], ['YUL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,123.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,123.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,124.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.70,USD,"[['MIA', 'CLO'], ['CLO', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'CTG'], ['CTG', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,128.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,130.94,USD,"[['MIA', 'SJO'], ['SJO', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,149.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,149.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,149.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,149.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Duffel Airways,ZZ,154.06,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,American Airlines,AA,159.67,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,168.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,168.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.70,USD,"[['MIA', 'CLO'], ['CLO', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'CTG'], ['CTG', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,173.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,174.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,175.94,USD,"[['MIA', 'SJO'], ['SJO', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,186.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,189.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,189.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,199.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,199.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,199.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,199.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,203.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,203.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,204.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.70,USD,"[['MIA', 'CLO'], ['CLO', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'CTG'], ['CTG', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,208.90,USD,"[['MIA', 'MDE'], ['MDE', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,210.94,USD,"[['MIA', 'SJO'], ['SJO', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,231.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,232.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,242.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,242.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,249.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,256.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,258.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,258.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,259.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,274.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,277.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,277.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,284.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,288.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,311.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,311.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,312.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,LATAM Airlines,LA,319.00,USD,"[['MIA', 'UIO'], ['UIO', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,338.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,338.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,346.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,346.00,USD,"[['MIA', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,347.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,375.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,379.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,432.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Avianca El Salvador,TA,467.50,USD,"[['MIA', 'SAL'], ['SAL', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Aeromexico,AM,489.50,USD,"[['MIA', 'MEX'], ['MEX', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
MIA,BOG,2025-08-06,Copa Airlines,CM,528.25,USD,"[['MIA', 'PTY'], ['PTY', 'BOG']]"
